,Date,S&P 500 (TR),S&P 500 (Net TR),S&P 500,unemployment_rate,all_real_avg_hourly_earnings,all_real_avg_weekly_earnings,CPI_All_Urban_Consumers,Production_nonsupervisory_emp_real_avg_hourly_earnings,Production_nonsupervisory_emp_real_avg_weekly_earnings,CPI_Urban_Wage_Earners_and_Clerical,Real_GDP(T),1 Mo(DTY),2 Mo(DTY),3 Mo(DTY),6 Mo(DTY),1 Yr(DTY),2 Yr(DTY),3 Yr(DTY),5 Yr(DTY),7 Yr(DTY),10 Yr(DTY),20 Yr(DTY),30 Yr(DTY),NAICS Subsector Description,Approved Loans,Approved Dollars,% of Amount,State,Approved_PPP_Loans,Approved_PPP_Amount
4724,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,OR,58209.0,6801406424.0
4725,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,PA,157491.0,20478156228.0
4726,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,PR,32603.0,1731820601.0
4727,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,RI,16236.0,1855216024.0
4728,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,SC,59492.0,5638849569.0
4729,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,SD,21363.0,1644273024.0
4730,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,TN,86647.0,8771375365.0
4731,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,TX,361765.0,40295186026.0
4732,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,UT,48572.0,5204939285.0
4733,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,VA,101980.0,12396319330.0
4734,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,VI,1469.0,116705288.0
4735,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,VT,11287.0,1170593707.0
4736,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,WA,93880.0,12058958915.0
4737,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,WI,81232.0,9765105528.0
4738,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,WV,16529.0,1775137873.0
4739,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,219814.0,53505238934.0,0.1046,WY,12830.0,1016538929.0
4740,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,AK,10265.0,1213169665.0
4741,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,AL,61576.0,6122930463.0
4742,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,AR,40920.0,3284322657.0
4743,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,AS,137.0,6844280.0
4744,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,AZ,75347.0,8467160762.0
4745,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,CA,530695.0,66615126522.0
4746,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,CO,99155.0,10232212836.0
4747,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,CT,56704.0,6589734939.0
4748,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,DC,11421.0,2105618797.0
4749,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,DE,11710.0,1458546863.0
4750,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,FL,350734.0,30667101542.0
4751,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,GA,139215.0,14008161761.0
4752,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,GU,1999.0,193937236.0
4753,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,HI,23651.0,2468570791.0
4754,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,IA,55461.0,5015642315.0
4755,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,ID,28879.0,2546411161.0
4756,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,IL,186337.0,22040194873.0
4757,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,IN,74758.0,9368437645.0
4758,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,KS,49784.0,4938120040.0
4759,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,KY,46230.0,5200639495.0
4760,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,LA,68533.0,7233685896.0
4761,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,MA,106575.0,14133149541.0
4762,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,MD,74612.0,9840088049.0
4763,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,ME,25888.0,2208131303.0
4764,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,MI,114361.0,15703755609.0
4765,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,MN,92906.0,11049841947.0
4766,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,MO,87212.0,9035766437.0
4767,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,MP,392.0,36489968.0
4768,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,MS,42965.0,3135993655.0
4769,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,MT,22282.0,1745215743.0
4770,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,NC,113745.0,12216598376.0
4771,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,ND,19058.0,1750984732.0
4772,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,NE,40711.0,3395896779.0
4773,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,NH,22600.0,2518079300.0
4774,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,NJ,135203.0,16864786923.0
4775,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,NM,20830.0,2204842129.0
4776,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,NV,38723.0,4047046515.0
4777,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,NY,294689.0,37454686860.0
4778,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,OH,131887.0,18117969886.0
4779,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,OK,61975.0,5419286214.0
4780,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,OR,58209.0,6801406424.0
4781,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,PA,157491.0,20478156228.0
4782,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,PR,32603.0,1731820601.0
4783,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,RI,16236.0,1855216024.0
4784,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,SC,59492.0,5638849569.0
4785,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,SD,21363.0,1644273024.0
4786,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,TN,86647.0,8771375365.0
4787,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,TX,361765.0,40295186026.0
4788,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,UT,48572.0,5204939285.0
4789,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,VA,101980.0,12396319330.0
4790,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,VI,1469.0,116705288.0
4791,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,VT,11287.0,1170593707.0
4792,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,WA,93880.0,12058958915.0
4793,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,WI,81232.0,9765105528.0
4794,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,WV,16529.0,1775137873.0
4795,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Mining,20610.0,4477493683.0,0.0088,WY,12830.0,1016538929.0
4796,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,AK,10265.0,1213169665.0
4797,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,AL,61576.0,6122930463.0
4798,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,AR,40920.0,3284322657.0
4799,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,AS,137.0,6844280.0
4800,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,AZ,75347.0,8467160762.0
4801,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,CA,530695.0,66615126522.0
4802,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,CO,99155.0,10232212836.0
4803,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,CT,56704.0,6589734939.0
4804,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,DC,11421.0,2105618797.0
4805,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,DE,11710.0,1458546863.0
4806,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,FL,350734.0,30667101542.0
4807,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,GA,139215.0,14008161761.0
4808,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,GU,1999.0,193937236.0
4809,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,HI,23651.0,2468570791.0
4810,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,IA,55461.0,5015642315.0
4811,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,ID,28879.0,2546411161.0
4812,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,IL,186337.0,22040194873.0
4813,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,IN,74758.0,9368437645.0
4814,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,KS,49784.0,4938120040.0
4815,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,KY,46230.0,5200639495.0
4816,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,LA,68533.0,7233685896.0
4817,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,MA,106575.0,14133149541.0
4818,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,MD,74612.0,9840088049.0
4819,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,ME,25888.0,2208131303.0
4820,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,MI,114361.0,15703755609.0
4821,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,MN,92906.0,11049841947.0
4822,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,MO,87212.0,9035766437.0
4823,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,MP,392.0,36489968.0
4824,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,MS,42965.0,3135993655.0
4825,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,MT,22282.0,1745215743.0
4826,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,NC,113745.0,12216598376.0
4827,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,ND,19058.0,1750984732.0
4828,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,NE,40711.0,3395896779.0
4829,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,NH,22600.0,2518079300.0
4830,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,NJ,135203.0,16864786923.0
4831,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,NM,20830.0,2204842129.0
4832,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,NV,38723.0,4047046515.0
4833,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,NY,294689.0,37454686860.0
4834,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,OH,131887.0,18117969886.0
4835,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,OK,61975.0,5419286214.0
4836,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,OR,58209.0,6801406424.0
4837,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,PA,157491.0,20478156228.0
4838,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,PR,32603.0,1731820601.0
4839,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,RI,16236.0,1855216024.0
4840,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,SC,59492.0,5638849569.0
4841,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,SD,21363.0,1644273024.0
4842,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,TN,86647.0,8771375365.0
4843,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,TX,361765.0,40295186026.0
4844,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,UT,48572.0,5204939285.0
4845,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,VA,101980.0,12396319330.0
4846,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,VI,1469.0,116705288.0
4847,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,VT,11287.0,1170593707.0
4848,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,WA,93880.0,12058958915.0
4849,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,WI,81232.0,9765105528.0
4850,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,WV,16529.0,1775137873.0
4851,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,Other Services (except Public Administration),477316.0,30059675387.0,0.0588,WY,12830.0,1016538929.0
4852,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,AK,10265.0,1213169665.0
4853,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,AL,61576.0,6122930463.0
4854,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,AR,40920.0,3284322657.0
4855,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,AS,137.0,6844280.0
4856,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,AZ,75347.0,8467160762.0
4857,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,CA,530695.0,66615126522.0
4858,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,CO,99155.0,10232212836.0
4859,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,CT,56704.0,6589734939.0
4860,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,DC,11421.0,2105618797.0
4861,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,DE,11710.0,1458546863.0
4862,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,FL,350734.0,30667101542.0
4863,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,GA,139215.0,14008161761.0
4864,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,GU,1999.0,193937236.0
4865,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,HI,23651.0,2468570791.0
4866,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,IA,55461.0,5015642315.0
4867,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,ID,28879.0,2546411161.0
4868,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,IL,186337.0,22040194873.0
4869,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,IN,74758.0,9368437645.0
4870,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,KS,49784.0,4938120040.0
4871,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,KY,46230.0,5200639495.0
4872,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,LA,68533.0,7233685896.0
4873,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,MA,106575.0,14133149541.0
4874,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,MD,74612.0,9840088049.0
4875,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,ME,25888.0,2208131303.0
4876,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,MI,114361.0,15703755609.0
4877,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,MN,92906.0,11049841947.0
4878,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,MO,87212.0,9035766437.0
4879,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,MP,392.0,36489968.0
4880,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,MS,42965.0,3135993655.0
4881,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,MT,22282.0,1745215743.0
4882,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,NC,113745.0,12216598376.0
4883,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,ND,19058.0,1750984732.0
4884,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,NE,40711.0,3395896779.0
4885,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,NH,22600.0,2518079300.0
4886,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,NJ,135203.0,16864786923.0
4887,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,NM,20830.0,2204842129.0
4888,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,NV,38723.0,4047046515.0
4889,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,NY,294689.0,37454686860.0
4890,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,OH,131887.0,18117969886.0
4891,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,OK,61975.0,5419286214.0
4892,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,OR,58209.0,6801406424.0
4893,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,PA,157491.0,20478156228.0
4894,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,PR,32603.0,1731820601.0
4895,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,RI,16236.0,1855216024.0
4896,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,SC,59492.0,5638849569.0
4897,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,SD,21363.0,1644273024.0
4898,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,TN,86647.0,8771375365.0
4899,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,TX,361765.0,40295186026.0
4900,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,UT,48572.0,5204939285.0
4901,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,VA,101980.0,12396319330.0
4902,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,VI,1469.0,116705288.0
4903,06/06/2020,,,,,,,,,,,,,,,,,,,,,,,,"Professional, Scientific, and Technical Services",589542.0,65242167416.0,0.1276,VT,11287.0,1170593707.0
